job_id,employer,industry,title,location_raw,work_type,city,state,date_applied,status,source_page
6930212,Mining Syndicate,Electronic & Computer Hardware,Paid Entrepreneurship Intern,"Remote or onsite, based in Rockwall, TX",Remote/Hybrid,Rockwall,TX,2023-05-16,Applied,11
7859876,Dayforce,Internet & Software,Data Scientist Intern 4 Months - Fall 2023,"Remote or onsite, based in Minneapolis, MN",Remote/Hybrid,Minneapolis,MN,2023-05-16,Applied,11
7130129,Bosch,Manufacturing,Junior/Senior Intern–Information Management Systems in Powertrain Solutions Division - Starting Q1 2023 - long term,"Onsite, based in Farmington Hills, MI",Onsite,Farmington Hills,MI,2023-05-16,Applied,11
6981197,Morgan Stanley,Investment Banking,2023 Technology Summer Analyst Program – New York,"Onsite, based in New York City, NY",Onsite,New York City,NY,2023-05-16,Applied,11
7872994,4170 Trading,Investment / Portfolio Management,Trading Analyst Intern,"Onsite, based in Chicago, IL",Onsite,Chicago,IL,2023-05-16,Applied,11
7835202,H&R Block,Accounting,Sales Development Intern,"Remote or onsite, based in various US locations",Remote/Hybrid,various US locations,,2023-05-16,Applied,11
6672727,Citadel and Citadel Securities,Financial Services,Quantitative Research Analyst Intern (Summer 2023),"Onsite, based in Chicago, IL, New York City, NY",Onsite,Chicago,IL,2023-05-16,Applied,11
7200470,The D. E. Shaw Group,Investment / Portfolio Management,Summer 2023: Quantitative Analyst Intern,"Onsite, based in New York City, NY",Onsite,New York City,NY,2023-05-16,Applied,11
7873796,Overseas Student Service Corp,Other Education,Summer Project Management Intern,"Remote or onsite, based in Boston, MA, or New York City, NY",Remote/Hybrid,Boston,MA,2023-05-16,Applied,11
7873269,Rockwater Industries,Management Consulting,"Undergrad Strategy Analyst Intern for Management Consulting Firm (Media, Tech, and Commerce)","Remote or onsite, based in New York City, NY, or Los Angeles, CA",Remote/Hybrid,New York City,NY,2023-05-16,Applied,11
7735107,Palm Tree,Investment Banking,Summer Analyst,"Remote or onsite, based in Los Angeles, CA, Chicago, IL",Remote/Hybrid,Los Angeles,CA,2023-05-16,Applied,11
7814570,Axle Trading LLC,Investment / Portfolio Management,Data Science Intern,"Remote or onsite, based in New York City, NY",Remote/Hybrid,New York City,NY,2023-05-16,Applied,11
7867527,Management Systems International,Management Consulting,Operations Intern,"Remote or onsite, based in Arlington, VA",Remote/Hybrid,Arlington,VA,2023-05-16,Applied,11
7751739,Tanbii,Internet & Software,Student Intern - Sustainability / E-Gaming Mobile App Startup,"Remote or onsite, based in Nashville, TN, Los Angeles, CA",Remote/Hybrid,Nashville,TN,2023-05-16,Applied,11
6636972,Inactive employer,,No longer available,,,,,2023-05-16,Closed,12
7779722,ClimateAi,Environmental Services,Software Engineering Internship,"Remote or onsite, based in New York City, NY, Los Angeles, CA",Remote/Hybrid,New York City,NY,2023-05-16,Applied,12
2521192,Inactive employer,,No longer available,,,,,2023-05-06,Closed,12
5619913,Kaya Responsible Travel,Other Industries,NGO Development Internships Abroad,"Remote or onsite, based in Rabat, Morocco, Cusco, Peru",Remote/Hybrid,"Rabat, Morocco, Cusco, Peru",,2023-05-06,Applied,12
7185306,U.S. Department of Commerce - U.S. Commercial Service,"Government - Local, State & Federal","International Trade Specialist with the International Trade Administration- Remote (3 Month Program Fall23, Winter24,Spring24)","Remote or onsite, based in Middletown, CT",Remote/Hybrid,Middletown,CT,2023-05-06,Applied,12
7785254,Neurobit Health,Healthcare,Data Science Intern,"Remote or onsite, based in New York City, NY",Remote/Hybrid,New York City,NY,2023-05-06,Applied,12
7774942,Bastille Ventures,Investment / Portfolio Management,Investment/VC Analyst,"Remote or onsite, based in Greensburg, PA",Remote/Hybrid,Greensburg,PA,2023-05-06,Applied,12
7796783,Olami,Non-Profit - Other,Business Consulting Intern,"Remote or onsite, based in Toronto, Canada, Jerusalem, Israel",Remote/Hybrid,"Toronto, Canada, Jerusalem, Israel",,2023-05-06,Applied,12
7795427,CAPX,Internet & Software,Data Analyst with Finance experience,"Remote or onsite, based in New York City, NY",Remote/Hybrid,New York City,NY,2023-05-06,Applied,12
6792047,Trane Technologies,Manufacturing,"2023 Technical Sales Intern - Grand Rapids, MI","Onsite, based in Grand Rapids, MI",Onsite,Grand Rapids,MI,2023-05-06,Applied,12
5186868,Startup Grind,Other Industries,"Startup & Venture Capital Intern, Grand Rapids, MI","Remote or onsite, based in Grand Rapids, MI",Remote/Hybrid,Grand Rapids,MI,2023-05-06,Applied,12
7821646,Zenith Wealth Partners,Financial Services,Investment Analyst Intern,"Remote or onsite, based in Philadelphia, PA",Remote/Hybrid,Philadelphia,PA,2023-05-06,Applied,12
7780718,NYS Office of Information Technology Services,"Government - Local, State & Federal","Chief Technology Office Student Assistant, Ref. #VARIOUS CTO","Remote or onsite, based in Albany, NY, or New York City, NY",Remote/Hybrid,Albany,NY,2023-05-06,Applied,12
7763634,Healthy Amplified,Healthcare,Product Analyst - Internship,"Remote or onsite, based in Chicago, IL",Remote/Hybrid,Chicago,IL,2023-05-06,Applied,12
7846401,1010data,Internet & Software,CoreDev Team intern,"Remote or onsite, based in New York City, NY",Remote/Hybrid,New York City,NY,2023-05-06,Applied,12
7846757,1010data,Internet & Software,Data Science Intern,"Remote or onsite, based in New York City, NY",Remote/Hybrid,New York City,NY,2023-05-06,Applied,12
7442216,Ekimetrics,Scientific and Technical Consulting,6 month Internship in Strategy & Data Science - New York,"Onsite, based in New York City, NY",Onsite,New York City,NY,2023-05-06,Applied,12
7824891,Management Systems International,Management Consulting,Financial Management Team Intern,"Remote or onsite, based in Arlington, VA",Remote/Hybrid,Arlington,VA,2023-05-06,Applied,12
7836565,Management Systems International,Management Consulting,Strategic Evaluation and Analysis Intern,"Remote or onsite, based in Arlington, VA",Remote/Hybrid,Arlington,VA,2023-05-06,Applied,12
7504394,CONMED,Medical Devices,Data Analytics Intern,"Remote or onsite, based in Largo, FL",Remote/Hybrid,Largo,FL,2023-05-06,Applied,12
